consent,timestamp,sno,id,quesno,ques_counter,ans,ansval,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
true,"2023-12-01 14:03:07",11361,656994c8a7e5f5.87437360,12,32,genuine,100,76,"Respond to this email,","Based upon the subject line in the email,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 14:02:57 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:02:59 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:03:04 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:03:06 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 14:02:46",11360,656994c8a7e5f5.87437360,18,31,phishing,0,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,,","Curiosity Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 14:02:32 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:02:35 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:02:44 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:02:45 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 14:02:19",11359,656994c8a7e5f5.87437360,13,30,genuine,100,90,"Respond to this email,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 14:02:10 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:02:11 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:02:13 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:02:18 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 14:01:56",11358,656994c8a7e5f5.87437360,31,29,phishing,0,41,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,,","Curiosity Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 14:01:49 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:01:50 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:01:54 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:01:55 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 14:01:21",11357,656994c8a7e5f5.87437360,24,28,genuine,100,64,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 14:01:12 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:01:15 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:01:19 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:01:20 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 14:00:48",11356,656994c8a7e5f5.87437360,21,27,genuine,100,72,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,,","Recency Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 14:00:41 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:00:42 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:00:45 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:00:47 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 14:00:22",11355,656994c8a7e5f5.87437360,29,26,phishing,0,100,"Delete this email,","Based upon the subject line in the email,Based upon body of the email,,","Hyperbolic Discounting","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 14:00:11 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:00:13 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:00:18 GMT+0530 (India Standard Time)","Fri Dec 01 2023 14:00:21 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:59:57",11354,656994c8a7e5f5.87437360,28,25,phishing,0,74,"Read the email and do nothing,","Based upon body of the email,,","Attention check_3",,"Fri Dec 01 2023 13:59:52 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:59:53 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:59:55 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:59:56 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:59:31",11353,656994c8a7e5f5.87437360,26,24,phishing,0,55,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 13:59:13 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:59:14 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:59:22 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:59:30 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 13:59:11 GMT+0530 (India Standard Time)",15
true,"2023-12-01 13:58:53",11352,656994c8a7e5f5.87437360,11,23,genuine,100,100,"Respond to this email,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 13:58:45 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:58:46 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:58:49 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:58:52 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:58:32",11351,656994c8a7e5f5.87437360,22,22,phishing,0,33,"Read the email and do nothing,","Based upon body of the email,,","Attention check_2",,"Fri Dec 01 2023 13:58:21 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:58:31 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:58:24 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:58:25 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:57:48",11350,656994c8a7e5f5.87437360,33,21,phishing,0,100,"Move to spam,","Based upon senders email address,,","Halo Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 13:57:32 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:57:34 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:57:38 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:57:47 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:57:10",11349,656994c8a7e5f5.87437360,17,20,phishing,0,100,"Delete this email,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,","Authority Bias","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 13:56:55 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:56:58 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:57:02 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:57:09 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:56:37",11348,656994c8a7e5f5.87437360,27,19,genuine,97,67,"Respond to this email,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 13:56:30 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:56:31 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:56:34 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:56:36 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:55:49",11347,656994c8a7e5f5.87437360,25,18,neutral,50,59,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 13:55:40 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:55:41 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:55:45 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:55:47 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:55:14",11346,656994c8a7e5f5.87437360,16,17,phishing,0,90,"Move to spam,","Based upon body of the email,,","Attention check_1",,"Fri Dec 01 2023 13:55:06 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:55:07 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:55:08 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:55:14 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:54:43",11345,656994c8a7e5f5.87437360,19,16,phishing,0,100,"Delete this email,","Based upon the subject line in the email,,","Hyperbolic Discounting","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 13:54:34 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:54:36 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:54:39 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:54:42 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:54:11",11344,656994c8a7e5f5.87437360,14,15,phishing,9,72,"Move to spam,","Based upon senders email address,,",NA,NA,"Fri Dec 01 2023 13:54:00 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:54:02 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:54:04 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:54:10 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:53:46",11343,656994c8a7e5f5.87437360,32,14,phishing,14,63,"Read the email and do nothing,","Based upon senders email address,,","Recency Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 13:53:37 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:53:39 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:53:44 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:53:45 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:53:03",11342,656994c8a7e5f5.87437360,23,13,genuine,100,100,"Respond to this email,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 13:52:49 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:52:51 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:52:54 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:53:01 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:52:31",11341,656994c8a7e5f5.87437360,30,12,phishing,14,74,"Move to spam,","Based upon body of the email,,","Halo Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 13:52:04 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:52:30 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:52:07 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:52:20 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 13:52:02 GMT+0530 (India Standard Time)",68
true,"2023-12-01 13:51:40",11340,656994c8a7e5f5.87437360,20,11,genuine,100,73,"Click link/ Open attachment,","Based upon body of the email,,","Authority Bias","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 13:51:12 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:51:18 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:51:36 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:51:38 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 13:51:10 GMT+0530 (India Standard Time)",13
true,"2023-12-01 13:50:38",11339,656994c8a7e5f5.87437360,4,10,phishing,0,100,"Delete this email,","Based upon senders email address,Based upon the subject line in the email,,","Halo Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 13:50:20 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:50:23 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:50:28 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:50:37 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 13:50:18 GMT+0530 (India Standard Time)",96
true,"2023-12-01 13:50:04",11338,656994c8a7e5f5.87437360,9,9,phishing,19,47,"Read the email and do nothing,","Based upon senders email address,,",NA,NA,"Fri Dec 01 2023 13:49:32 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:50:02 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:49:40 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:49:49 GMT+0530 (India Standard Time)",0,0,Used,"Fri Dec 01 2023 13:49:27 GMT+0530 (India Standard Time)",29
true,"2023-12-01 13:49:03",11337,656994c8a7e5f5.87437360,10,8,phishing,5,78,"Delete this email,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,,","Curiosity Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 13:48:57 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:48:59 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:48:52 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:49:02 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:48:39",11336,656994c8a7e5f5.87437360,2,7,phishing,26,67,"Read the email and do nothing,","Based upon senders email address,,","Recency Effect","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 13:48:28 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:48:31 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:48:32 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:48:36 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:48:03",11335,656994c8a7e5f5.87437360,6,6,genuine,100,100,"Respond to this email,","Based upon the subject line in the email,Based upon body of the email,,","Authority Bias","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 13:47:29 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:47:30 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:47:40 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:48:01 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:47:06",11334,656994c8a7e5f5.87437360,7,5,genuine,100,68,"Read the email and do nothing,Respond to this email,","Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 13:46:47 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:46:48 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:46:53 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:46:56 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:46:17",11333,656994c8a7e5f5.87437360,5,4,phishing,0,88,"Delete this email,","Based upon senders email address,,",NA,NA,"Fri Dec 01 2023 13:45:55 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:45:56 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:45:53 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:46:08 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:45:42",11332,656994c8a7e5f5.87437360,3,3,genuine,100,33,"Click link/ Open attachment,","Based upon senders email address,Based upon body of the email,,",NA,NA,"Fri Dec 01 2023 13:45:17 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:45:20 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:45:34 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:45:37 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:44:36",11331,656994c8a7e5f5.87437360,1,2,neutral,50,65,"Read the email and do nothing,","Based upon senders email address,,",NA,NA,"Fri Dec 01 2023 13:44:20 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:44:22 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:44:18 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:44:34 GMT+0530 (India Standard Time)",0,0,"Not used",,
true,"2023-12-01 13:43:42",11330,656994c8a7e5f5.87437360,8,1,phishing,0,100,"Delete this email,","Based upon senders email address,Based upon the subject line in the email,,","Hyperbolic Discounting","GPT-3 Temp0.3_TopP_0.8","Fri Dec 01 2023 13:43:11 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:43:14 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:43:24 GMT+0530 (India Standard Time)","Fri Dec 01 2023 13:43:41 GMT+0530 (India Standard Time)",0,0,"Not used",,
