id,quesno,ques_counter,ans,score,ansval,actualans,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
663c726fba7a57.06289122,24,29,genuine,50,100,Genuine,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,Based upon body of the email,,",NA,NA,Thu May 09 2024 12:54:56 GMT+0530 (India Standard Time),Thu May 09 2024 12:54:57 GMT+0530 (India Standard Time),Thu May 09 2024 12:55:17 GMT+0530 (India Standard Time),Thu May 09 2024 12:55:46 GMT+0530 (India Standard Time),0,0,Not used,,
663c726fba7a57.06289122,13,30,phishing,-50,0,Genuine,100,"Move to spam,","Based upon the date in the email,Based upon body of the email,,",NA,NA,Thu May 09 2024 12:56:18 GMT+0530 (India Standard Time),Thu May 09 2024 12:56:20 GMT+0530 (India Standard Time),Thu May 09 2024 12:56:28 GMT+0530 (India Standard Time),Thu May 09 2024 12:56:31 GMT+0530 (India Standard Time),0,0,Not used,,
663c726fba7a57.06289122,11,31,genuine,50,100,Genuine,100,"Respond to this email,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,Based upon body of the email,,",NA,NA,Thu May 09 2024 12:56:48 GMT+0530 (India Standard Time),Thu May 09 2024 12:56:51 GMT+0530 (India Standard Time),Thu May 09 2024 12:56:55 GMT+0530 (India Standard Time),Thu May 09 2024 12:57:00 GMT+0530 (India Standard Time),0,0,Not used,,
663c726fba7a57.06289122,32,33,phishing,50,0,Phishing,100,"Read the email and do nothing,Move to spam,","Based upon the subject line in the email,Based upon the link/attachment in the email,,",Recency Effect,GPT-3 Temp0.3_TopP_0.8,Thu May 09 2024 12:58:37 GMT+0530 (India Standard Time),Thu May 09 2024 12:58:38 GMT+0530 (India Standard Time),Thu May 09 2024 12:58:45 GMT+0530 (India Standard Time),Thu May 09 2024 12:58:52 GMT+0530 (India Standard Time),0,0,Not used,,
663c726fba7a57.06289122,41,34,phishing,50,0,Phishing,100,"Read the email and do nothing,Move to spam,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,Based upon the link/attachment in the email,,",Curiosity Effect,GPT-3 Temp0.3_TopP_0.8,Thu May 09 2024 12:59:06 GMT+0530 (India Standard Time),Thu May 09 2024 12:59:08 GMT+0530 (India Standard Time),Thu May 09 2024 12:59:18 GMT+0530 (India Standard Time),Thu May 09 2024 12:59:24 GMT+0530 (India Standard Time),0,0,Not used,,
663c726fba7a57.06289122,43,35,phishing,50,0,Phishing,100,"Read the email and do nothing,","Based upon the subject line in the email,Based upon body of the email,,",Halo Effect,GPT-3 Temp0.3_TopP_0.8,Thu May 09 2024 12:59:57 GMT+0530 (India Standard Time),Thu May 09 2024 13:00:12 GMT+0530 (India Standard Time),Thu May 09 2024 13:00:16 GMT+0530 (India Standard Time),Thu May 09 2024 13:00:20 GMT+0530 (India Standard Time),0,0,Not used,,
663c726fba7a57.06289122,42,36,genuine,50,100,Genuine,100,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon the date in the email,Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,Thu May 09 2024 13:01:16 GMT+0530 (India Standard Time),Thu May 09 2024 13:01:17 GMT+0530 (India Standard Time),Thu May 09 2024 13:01:23 GMT+0530 (India Standard Time),Thu May 09 2024 13:01:33 GMT+0530 (India Standard Time),0,0,Not used,,
663c726fba7a57.06289122,36,37,phishing,-50,0,Genuine,100,"Read the email and do nothing,","Based upon body of the email,,",NA,NA,Thu May 09 2024 13:02:08 GMT+0530 (India Standard Time),Thu May 09 2024 13:02:09 GMT+0530 (India Standard Time),Thu May 09 2024 13:02:16 GMT+0530 (India Standard Time),Thu May 09 2024 13:02:19 GMT+0530 (India Standard Time),0,0,Not used,,
663c726fba7a57.06289122,39,38,genuine,-50,100,Phishing,100,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,Based upon the link/attachment in the email,,",Recency Effect,GPT-3 Temp0.3_TopP_0.8,Thu May 09 2024 13:02:25 GMT+0530 (India Standard Time),Thu May 09 2024 13:02:32 GMT+0530 (India Standard Time),Thu May 09 2024 13:02:42 GMT+0530 (India Standard Time),Thu May 09 2024 13:02:47 GMT+0530 (India Standard Time),0,0,Not used,,
663c726fba7a57.06289122,34,39,phishing,-50,0,Genuine,100,"Read the email and do nothing,","Based upon senders email address,Based upon body of the email,,",NA,NA,Thu May 09 2024 13:02:59 GMT+0530 (India Standard Time),Thu May 09 2024 13:03:02 GMT+0530 (India Standard Time),Thu May 09 2024 13:03:11 GMT+0530 (India Standard Time),Thu May 09 2024 13:03:14 GMT+0530 (India Standard Time),0,0,Not used,,
663c726fba7a57.06289122,40,40,genuine,50,100,Genuine,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,Thu May 09 2024 13:03:29 GMT+0530 (India Standard Time),Thu May 09 2024 13:03:31 GMT+0530 (India Standard Time),Thu May 09 2024 13:03:35 GMT+0530 (India Standard Time),Thu May 09 2024 13:03:38 GMT+0530 (India Standard Time),0,0,Not used,,
663c726fba7a57.06289122,35,41,genuine,-50,100,Phishing,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",Authority Bias,GPT-3 Temp0.3_TopP_0.8,Thu May 09 2024 13:03:56 GMT+0530 (India Standard Time),Thu May 09 2024 13:03:58 GMT+0530 (India Standard Time),Thu May 09 2024 13:04:06 GMT+0530 (India Standard Time),Thu May 09 2024 13:04:07 GMT+0530 (India Standard Time),0,0,Not used,,
663c726fba7a57.06289122,37,42,phishing,50,0,Phishing,100,"Read the email and do nothing,Move to spam,","Based upon the subject line in the email,,",Hyperbolic Discounting,GPT-3 Temp0.3_TopP_0.8,Thu May 09 2024 13:04:14 GMT+0530 (India Standard Time),Thu May 09 2024 13:04:15 GMT+0530 (India Standard Time),Thu May 09 2024 13:04:17 GMT+0530 (India Standard Time),Thu May 09 2024 13:04:21 GMT+0530 (India Standard Time),0,0,Not used,,
663c726fba7a57.06289122,38,43,genuine,50,100,Genuine,100,"Read the email and do nothing,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Thu May 09 2024 13:04:31 GMT+0530 (India Standard Time),Thu May 09 2024 13:04:33 GMT+0530 (India Standard Time),Thu May 09 2024 13:04:50 GMT+0530 (India Standard Time),Thu May 09 2024 13:04:53 GMT+0530 (India Standard Time),0,0,Not used,,
